parameter,Estimate,Naive SE,Robust SE,95%L,95%H,t value,pvalue,feature,qvalue,neg_log10_pvalue,neg_log10_qvalue
batch_1,0.4812538725647863,0.18677656920687566,0.18645923888970112,0.11465989376718348,0.8478478513623889,2.581013820663878,0.010216437076455,Bin 133,0.04458081633362182,1.9907005354948262,1.350851983277464
batch_1,0.2932557371745424,0.1089330009239922,0.11428335030324088,0.06856540620752395,0.517946068141561,2.566040778437226,0.010660308960506,Bin 15,0.04592133090679507,1.9722302082645646,1.3379855335652011
disease,-0.35073166573472025,0.1414300613667666,0.13862543556656154,-0.6232805095973639,-0.07818282187207663,-2.5300671864530595,0.011797848282921,Bin 163,0.05017819016533489,1.9281971930383648,1.299485006938962
batch_1,0.4027537181889274,0.1542573758438038,0.159803853728761,0.08856638741112054,0.7169410489667342,2.5203004107305897,0.0121247866102513,Bin 118,0.05092410376305546,1.916325896008656,1.2930766056107557
disease,-0.6213951432393838,0.2522150047486441,0.24954957091515104,-1.1120298291566433,-0.13076045732212432,-2.490066967298707,0.0131885151351226,Bin 20,0.05470791463458264,1.879804097927737,1.2619498394165427
batch_1,3.1978233221500183,1.4482870825399858,1.3340708110579795,0.5749319624314913,5.8207146818685445,2.397041667986122,0.0169990729613964,Bin 119,0.06901675655219519,1.769574762076308,1.1610454542676898
batch_1,0.8304421383142686,0.3423790016013514,0.34660167729937624,0.14899514380913742,1.5118891328194,2.3959553363527912,0.0170487821245006,Bin 12,0.06901675655219519,1.76830663928146,1.1610454542676898
batch_1,0.5771148958395302,0.25446482405034854,0.24191297096773104,0.1014943844725932,1.0527354072064672,2.385630226981553,0.0175276743623119,Bin 59,0.0701106974492476,1.7562757039072292,1.154215712579267
batch_1,0.4304460958200168,0.1730510293044881,0.18093493812150474,0.07471334015486358,0.7861788514851702,2.379010379581614,0.0178409039783583,Bin 67,0.07052404396151045,1.748583144193837,1.1516627925182858
disease,-0.49562736919783484,0.21506354677933734,0.20989640870498158,-0.9083007237641076,-0.08295401463156199,-2.361295137233436,0.0187034711189848,Bin 53,0.07307402669742899,1.7280777866224588,1.1362369604761826
batch_1,1.005284463220687,0.4378151271156694,0.4282880942557211,0.16323535114786192,1.847333575293512,2.34721552315777,0.0194149247125402,Bin 81,0.07444736272175925,1.7118642892277325,1.1281506824070893
